path,manual_transcript
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0222/BAC009S0222W0437.wav,并赔偿附带民事诉讼原告人经济损失一点八万元
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0046/BAC009S0046W0484.wav,扶老女大学生申请复核称被动在接收栏签字
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0125/BAC009S0125W0211.wav,上海多地证实单身禁买二套房
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0715/BAC009S0715W0188.wav,禁止断水断电如果拆迁条件谈不拢
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0069/BAC009S0069W0450.wav,但没有参与此次庭审
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0022/BAC009S0022W0314.wav,以全新完全沉浸式的方式分享体验
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0210/BAC009S0210W0164.wav,我们取义生态中国的主题
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0195/BAC009S0195W0211.wav,中医药发展不应只盯住产业数据
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0229/BAC009S0229W0426.wav,我应该放不下
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0080/BAC009S0080W0481.wav,再打杨某电话也不接
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0363/BAC009S0363W0224.wav,改善劳资法律援助长期解决国有企业双轨制问题
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0007/BAC009S0007W0306.wav,当时办案需要根据模拟画像来锁定嫌疑人范围
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0244/BAC009S0244W0326.wav,智能电视市场又将迎来新的抢食者
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0096/BAC009S0096W0173.wav,二线城市房价总体平稳
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0144/BAC009S0144W0336.wav,海信的营收与净利润出现了双线下滑
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0215/BAC009S0215W0318.wav,八月北京第四期小客车指标申请审核结果显示
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0017/BAC009S0017W0461.wav,八五后城管救起四岁落水女童妻子做大餐犒劳
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0519/BAC009S0519W0327.wav,深圳市福田沙尾村的当事人王先生表示
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0196/BAC009S0196W0267.wav,豪威科技还是图像芯片封测公司晶方科技的第三大股东
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0062/BAC009S0062W0467.wav,对此少林寺回应称遭恶意造谣已报案
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0244/BAC009S0244W0313.wav,处于上游的电池材料产业都在担忧补贴后的副作用
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0518/BAC009S0518W0160.wav,品牌企业的利润增长非常可观
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0513/BAC009S0513W0274.wav,这就是神奇工场要去完成的任务
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0656/BAC009S0656W0425.wav,以一张始终像少年的超强童颜闻名
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0143/BAC009S0143W0242.wav,这种手机恶意软件隐藏在手机操作系统中
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0356/BAC009S0356W0281.wav,一位航模爱好者对假装是极客称
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0123/BAC009S0123W0135.wav,但成交均价和成交平均溢价率却在不断上升
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0218/BAC009S0218W0203.wav,伴随着股市的震荡反复
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0250/BAC009S0250W0272.wav,处罚内容仍存在变数
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0719/BAC009S0719W0128.wav,上半年二手房成交量同比翻番
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0711/BAC009S0711W0145.wav,上海今年以来总价地王再度被刷新
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0106/BAC009S0106W0173.wav,比上月同期减少了一千七百五十二套
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0141/BAC009S0141W0168.wav,部分二线城市也开始迈入上涨区间
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0014/BAC009S0014W0164.wav,在彭博社调查的二十八家开发商中
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0034/BAC009S0034W0383.wav,平均收视率达零点六五
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0354/BAC009S0354W0311.wav,蔡艺侬并不热衷于资本市场
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0035/BAC009S0035W0200.wav,对于个税替延性养老保险
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0116/BAC009S0116W0189.wav,加大对上市公司和中介机构的检查力度和问责力度
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0663/BAC009S0663W0149.wav,三中全会或有多项改革措施涉及楼市
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0184/BAC009S0184W0424.wav,搜狐娱乐讯据香港媒体报道
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0031/BAC009S0031W0122.wav,而以搜房网为代表的线上公司则在布局线下
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0082/BAC009S0082W0358.wav,别人低调跑步也没有任何错
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0079/BAC009S0079W0330.wav,企业投资成本有望在两年内收回
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0082/BAC009S0082W0150.wav,持有酒店超过一百家
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0210/BAC009S0210W0238.wav,扛着几条监管红线
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0183/BAC009S0183W0185.wav,五月份市场有望继续升温
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0138/BAC009S0138W0383.wav,并准确地提供相关信息
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0107/BAC009S0107W0251.wav,创业板年报披露
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0600/BAC009S0600W0320.wav,从网络化医疗设备到物物联网
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0350/BAC009S0350W0495.wav,吉林一客车侧翻致一死十五伤事故车辆涉嫌超速
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0712/BAC009S0712W0378.wav,并将在鸟巢参加男子百米和四乘一百米接力的比赛
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0349/BAC009S0349W0489.wav,合肥飞广州航班返航疑似货舱冒烟有旅客受伤
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0363/BAC009S0363W0231.wav,同样是造成居民收入比重下降的原因之一
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0010/BAC009S0010W0381.wav,有了环成都不间断跑的念头
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0245/BAC009S0245W0222.wav,首先采用提供财务报表附注或临时公告索引的方式
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0006/BAC009S0006W0298.wav,除了部分国际顶级企业外
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0355/BAC009S0355W0209.wav,由于豆浆机出口的量不大
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0135/BAC009S0135W0203.wav,山东某医药公司董事长彭某向吴建文提供了一百万元
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0251/BAC009S0251W0254.wav,笔者更关心的问题是
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0709/BAC009S0709W0379.wav,选择广场公园等刷圈即可
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0523/BAC009S0523W0127.wav,并在一定程度上影响市场预期
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0038/BAC009S0038W0390.wav,本版采写新京记者孙海光
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0718/BAC009S0718W0429.wav,搜狐娱乐讯据台湾媒体报道
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0215/BAC009S0215W0271.wav,现实生活里的家电语音控制
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0197/BAC009S0197W0166.wav,这轮反弹一直持续
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0081/BAC009S0081W0351.wav,这确实不礼貌不雅观
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0202/BAC009S0202W0486.wav,希望华商报记者能帮忙劝劝爷爷
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0218/BAC009S0218W0219.wav,当初预想的一万亿元规模相去甚远
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0064/BAC009S0064W0211.wav,按什么标准配备校车数量
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0600/BAC009S0600W0305.wav,易观智库分析师王小星对记者表示
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0151/BAC009S0151W0176.wav,那究竟怎么判断房价会不会大涨或者大跌
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0160/BAC009S0160W0296.wav,当前有很多第三方健康设备均支持这项功能
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0598/BAC009S0598W0231.wav,这其中也有相当多的利益博弈环节
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0338/BAC009S0338W0422.wav,她也不希望小孩以为她是来刮分爸爸的爱
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0233/BAC009S0233W0351.wav,而今天这么多带有类似生活理念的人齐聚一堂
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0209/BAC009S0209W0486.wav,张某不仅将赃款退回
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0666/BAC009S0666W0480.wav,事故共造成七人受伤住院
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0143/BAC009S0143W0266.wav,其主要功能是遥控航拍
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0065/BAC009S0065W0452.wav,电影版三体的存在
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0095/BAC009S0095W0256.wav,评论人士对微软统一平台的举动却并不看好
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0176/BAC009S0176W0181.wav,合作公司万达股份会小点
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0057/BAC009S0057W0164.wav,陈锡文姜大明等官员均表示
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0032/BAC009S0032W0452.wav,可以看到巨大的台风眼
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0074/BAC009S0074W0231.wav,是一起竞网站最诱人的地方
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0240/BAC009S0240W0292.wav,要改变只有彻底换一种用法
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0111/BAC009S0111W0284.wav,也与全球铁矿石钢铁以及纺织衣物年度贸易的总和相当
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0066/BAC009S0066W0390.wav,整个晚上都没有休息好
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0034/BAC009S0034W0273.wav,被冠以中国芯龙芯曾经备受期待
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0189/BAC009S0189W0490.wav,甚至有一些微信公众号推送文章称
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0076/BAC009S0076W0365.wav,出拳后肩部迅速放松
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0721/BAC009S0721W0228.wav,对社会上出现的黑中介组织进行严厉打击
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0344/BAC009S0344W0316.wav,在现有资金支持基础上
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0136/BAC009S0136W0394.wav,王嘉男高兴龙和李金哲分列二至五位
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0098/BAC009S0098W0352.wav,头胎生的男性和女性都存在患肥胖症的风险
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0029/BAC009S0029W0422.wav,桌上放着巧克力蛋糕
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0517/BAC009S0517W0282.wav,他们正在面临抉择是否马上加入智能可穿戴设备行业
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0191/BAC009S0191W0133.wav,前几天看朋友圈传言
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0079/BAC009S0079W0181.wav,几天前有媒体曝光了这片别墅
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0721/BAC009S0721W0226.wav,以及医务人员从事违法违规人体器官移植活动
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0013/BAC009S0013W0140.wav,降幅较上月收窄一点四个百分点
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0140/BAC009S0140W0357.wav,中国田径队派出的是王宇和张国伟
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0347/BAC009S0347W0434.wav,合肥一财政局局长之子诈骗一点三亿买数百万奢侈品
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0153/BAC009S0153W0157.wav,持平的城市有五十个
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0190/BAC009S0190W0223.wav,明确责任人和内部管理的流程
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0029/BAC009S0029W0198.wav,布鲁金斯学会研究发现
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0514/BAC009S0514W0346.wav,分明流露出内心的澎湃
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0217/BAC009S0217W0266.wav,市值萎缩并非一日之寒
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0243/BAC009S0243W0471.wav,交通车五四六路进站时追尾三九零路公交车
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0361/BAC009S0361W0194.wav,回避了一些问题从坊间到学界
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0350/BAC009S0350W0329.wav,在各地加快推进机器换人战略的同时
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0050/BAC009S0050W0402.wav,而且全部终结了对手
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0218/BAC009S0218W0201.wav,若是没有其他领域的配套改革以及制度层面的设计
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0134/BAC009S0134W0239.wav,吴建文对求他在办公楼租售中行方便的吴某谎称
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0022/BAC009S0022W0175.wav,达到了三十二点二五亿元
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0171/BAC009S0171W0150.wav,成为城市规划和可持续发展的关键问题
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0704/BAC009S0704W0334.wav,当国内机器人行业还处于起步阶段时
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0145/BAC009S0145W0208.wav,记者从中国移动联通运营商处了解到
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0084/BAC009S0084W0449.wav,并且附有不堪入目的照片
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0101/BAC009S0101W0152.wav,是促销二月整体库存出现小幅环比上升的主要原因
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0051/BAC009S0051W0377.wav,肖恩乔丹拼尽全力
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0084/BAC009S0084W0159.wav,链家地产市场研究部李巧玲向中新网房产频道介绍
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0184/BAC009S0184W0349.wav,进入点球大战后以十一二告负
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0717/BAC009S0717W0180.wav,北京麦田高级副总吴存胜表示
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0337/BAC009S0337W0454.wav,二零一五年八月二十八日十三时许
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0341/BAC009S0341W0376.wav,中国残疾人联合会理事长鲁勇移交会旗
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0341/BAC009S0341W0234.wav,审批的权力应该放在离市场最近的那个机构
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0655/BAC009S0655W0375.wav,法国选手亚历山德拉以七十三米三三获得亚军
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0172/BAC009S0172W0377.wav,你能看到他在田径场里不停地跑来跑去
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0088/BAC009S0088W0226.wav,三大商品期货交易所松绑异常交易行为监管
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0081/BAC009S0081W0328.wav,在整个东莞机器换人战略大力实施的背景下
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0150/BAC009S0150W0257.wav,创六年来晋升人数新低
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0092/BAC009S0092W0456.wav,本报讯记者朱晓立今天起本市调整市域出租车运价
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0058/BAC009S0058W0338.wav,他们说我们的项目不是只对运动员
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0722/BAC009S0722W0436.wav,摔倒老人给施救者写感谢信别受不良现象影响
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0230/BAC009S0230W0295.wav,而这也恰恰是欧盟对高通反垄断所面临的变局
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0231/BAC009S0231W0368.wav,整个电子竞技产业的巨大潜力可见一斑
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0335/BAC009S0335W0491.wav,其中有二百二十五人病危
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0126/BAC009S0126W0190.wav,上海先是对户籍家庭的认定作出解释
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0011/BAC009S0011W0163.wav,目前的市场上还有其他做法
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0173/BAC009S0173W0467.wav,校方表示将按程序处理
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0155/BAC009S0155W0296.wav,而移动业务仅占百分之十三
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0722/BAC009S0722W0313.wav,曾担任中电国际董事局主席执行董事及首席执行官
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0003/BAC009S0003W0377.wav,北京举办冬奥会和夏奥会期间相隔十四年
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0040/BAC009S0040W0402.wav,教练和球员已普遍使用大数据分析来制定战略战术
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0153/BAC009S0153W0232.wav,而非在措施达到排污标准的效果后
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0056/BAC009S0056W0368.wav,号令人生长城马拉松奖牌震撼发布
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0074/BAC009S0074W0454.wav,认定电话运营商违约是造成杨伯财产损失的次要原因
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0511/BAC009S0511W0268.wav,接棒陈旭东的常程下一步打算怎么卖联想手机
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0337/BAC009S0337W0150.wav,涵盖了新房交付时的所有验收关键点
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0192/BAC009S0192W0475.wav,女业主被保安掀翻在地
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0232/BAC009S0232W0456.wav,家长都和学校签订了防溺水安全承诺书
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0025/BAC009S0025W0253.wav,其中包括预计在全球范围内裁员百分之十五
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0205/BAC009S0205W0316.wav,使我们更看好服务机器人
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0665/BAC009S0665W0138.wav,否则自身的发展空间确实会持续收窄
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0243/BAC009S0243W0164.wav,制定相应的政策来促使鬼城的转变
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0137/BAC009S0137W0405.wav,却遭遇了空前的阻挠
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0074/BAC009S0074W0177.wav,环比上升百分之二十六点三
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0162/BAC009S0162W0225.wav,期货公司分类评价工作日趋成熟
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0149/BAC009S0149W0236.wav,转移支付措施在改善收入分配上更容易看到直接效果
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0512/BAC009S0512W0407.wav,第二张海报则强调了戴着面具的主角大特写
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0422/BAC009S0422W0330.wav,一位参与庭审旁听人士透露
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0153/BAC009S0153W0445.wav,华西都市报记者了解到
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0237/BAC009S0237W0470.wav,劫匪地铁站持刀抢劫单身女朝阳群众助朝阳
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0709/BAC009S0709W0217.wav,因此在中国法律意义上属于无效行为
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0011/BAC009S0011W0280.wav,从官方提供的相关资料我们可以看到
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0194/BAC009S0194W0142.wav,比上一次报价涨了
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0335/BAC009S0335W0133.wav,中原地产首席分析师张大伟
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0218/BAC009S0218W0331.wav,其律师向法庭书记员出具相关材料
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0113/BAC009S0113W0179.wav,而到了三月份则为三百五十六万平方米
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0225/BAC009S0225W0322.wav,蓝宝石的结晶过程中
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0083/BAC009S0083W0150.wav,虽然多数小区都会收取停车费
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0228/BAC009S0228W0268.wav,不过与专利授权费合计
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0133/BAC009S0133W0209.wav,上海银监局昨日公布的数据显示
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0073/BAC009S0073W0244.wav,各地用户向警方报案至少涉案一千万元
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0523/BAC009S0523W0162.wav,在大城市表现得尤为明显
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0241/BAC009S0241W0153.wav,而房价涨价也可能会吓退楼市需求
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0350/BAC009S0350W0144.wav,万科为了捍卫老大位置
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0077/BAC009S0077W0171.wav,上海易居房地产研究院研究员严跃进也认为
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0050/BAC009S0050W0345.wav,但是在此被对手挣脱
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0058/BAC009S0058W0315.wav,巡游出租车主要是提供基本服务
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0155/BAC009S0155W0458.wav,事后范某因涉嫌扰乱公共交通工具上的秩序
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0597/BAC009S0597W0288.wav,与他二零零零年分拆联想相比
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0079/BAC009S0079W0252.wav,支持符合法定条件的水利企业首次公开发行股票并上市
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0523/BAC009S0523W0473.wav,姜昆到底有没有参与诈骗
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0220/BAC009S0220W0448.wav,使他们相信商品是在香港购买的
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0711/BAC009S0711W0304.wav,自五月中旬国务院印发中国制造二万一千零二十五以来
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0108/BAC009S0108W0359.wav,巴西完全是沾了国际排联主席是巴西人的光
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0038/BAC009S0038W0358.wav,荣耀赛进决赛是几代人的努力
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0051/BAC009S0051W0271.wav,并间接刺激露笑科技的业绩
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0051/BAC009S0051W0410.wav,该微博是夸赞黄维德帅气风流倜傥
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0421/BAC009S0421W0487.wav,此举是将资源充分利用
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0247/BAC009S0247W0434.wav,北京一工地施工现场主要道路未硬化被停工
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0081/BAC009S0081W0157.wav,记者二十五日上午在爆炸核心区现场看到
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0345/BAC009S0345W0272.wav,二零一三年第三季度
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0600/BAC009S0600W0465.wav,王某竟然叫自己的女友去卖身赚钱
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0175/BAC009S0175W0400.wav,在为期两天的活动中
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0242/BAC009S0242W0455.wav,下周是中秋节前最后一周
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0135/BAC009S0135W0229.wav,意在进一步改善新股价格形成机制的公平性和合理性
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0122/BAC009S0122W0373.wav,希望能坚持到二零一六年里约奥运会
