path,manual_transcript
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0350/BAC009S0350W0332.wav,全市工业机器人智能装备产业要加快发展
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0004/BAC009S0004W0381.wav,年内主要有四项任务
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0337/BAC009S0337W0216.wav,这炒新禁令是一个治标不治本的做法
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0519/BAC009S0519W0156.wav,房企海外融资利率看似低廉
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0360/BAC009S0360W0136.wav,较去年增长百分之一
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0079/BAC009S0079W0303.wav,东莞松山湖长盈精密技术有限公司
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0219/BAC009S0219W0136.wav,各参展企业共计推出三百套特价房源集中销售
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0353/BAC009S0353W0252.wav,清洁生产审核收费标准
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0163/BAC009S0163W0394.wav,风头正劲的闫西波即将再度回归擂台
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0173/BAC009S0173W0283.wav,并没有带新车前来的福特
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0130/BAC009S0130W0252.wav,上海证监局将根据证监会统一部署
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0120/BAC009S0120W0304.wav,这对我们而言成本压力是非常大的
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0079/BAC009S0079W0283.wav,举报者若索尼钻空子
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0194/BAC009S0194W0353.wav,中国游泳队的队员们陆续走出
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0199/BAC009S0199W0368.wav,由此建立起来的信心
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0203/BAC009S0203W0349.wav,涨幅最为明显的卡塔尔
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0186/BAC009S0186W0127.wav,构建一套标准的可复制的模式
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0351/BAC009S0351W0285.wav,才有三星今天的成长
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0010/BAC009S0010W0206.wav,例如更好的基础设施
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0125/BAC009S0125W0292.wav,尽管三星已公开否认了有关裁员的消息
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0079/BAC009S0079W0136.wav,袁菁向北京商报记者表示
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0244/BAC009S0244W0463.wav,在校期间认识了贩毒人员宝哥
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0138/BAC009S0138W0407.wav,自杀小队其实是一部带有喜感的电影
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0351/BAC009S0351W0155.wav,商业总建筑面积约一万平方米
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0091/BAC009S0091W0129.wav,将来其经营越来越依靠产品质量
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0349/BAC009S0349W0408.wav,徐若瑄卧床安胎至今一百三十五天
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0238/BAC009S0238W0183.wav,尤其是一二线重点城市
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0349/BAC009S0349W0244.wav,具体申请办法由各区县人民政府制定并公布
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0231/BAC009S0231W0397.wav,为保障活动顺利进行
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0153/BAC009S0153W0170.wav,上涨的城市有一百个
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0073/BAC009S0073W0266.wav,所以只需要规划好硬件空间使用就行
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0241/BAC009S0241W0174.wav,在各种利好政策的带动下
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0032/BAC009S0032W0424.wav,但是我的生活处于来不及的状态为了脚步不赶
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0246/BAC009S0246W0280.wav,传索尼终止头戴显示器项目
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0704/BAC009S0704W0322.wav,没有补贴就基本活不下去
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0067/BAC009S0067W0232.wav,召开精神卫生法会议
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0219/BAC009S0219W0329.wav,每个交易日收盘价的平均价格为十二点三元
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0238/BAC009S0238W0205.wav,上交所各交易和技术系统均运行正常
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0068/BAC009S0068W0460.wav,生活大爆炸第八季持证上岗
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0701/BAC009S0701W0434.wav,成都飞北京一航班遇空中颠簸部分人员受伤
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0713/BAC009S0713W0258.wav,对新的生物燃油的标准认证至少需要二年甚至更长
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0157/BAC009S0157W0340.wav,吸取会徽征选的教训
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0655/BAC009S0655W0413.wav,搜狐娱乐讯据台湾媒体报道
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0199/BAC009S0199W0182.wav,而越来越多的房企也迅速开始了拥抱互联网的实践
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0596/BAC009S0596W0357.wav,赛事规模和影响力越来越大
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0198/BAC009S0198W0236.wav,推动投资者正确使用评级结果
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0204/BAC009S0204W0304.wav,负责新加坡空军战斗机的管理研究和技术升级项目
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0059/BAC009S0059W0389.wav,直接去安踏旗舰店进行下一步的活动
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0510/BAC009S0510W0352.wav,扎基波夫再度杀出重围
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0361/BAC009S0361W0400.wav,我国的雪场总数为四五八家
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0122/BAC009S0122W0177.wav,中指监测的主要城市库存量环比上月下降百分之一点五
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0120/BAC009S0120W0432.wav,两地下造币工厂疯狂作案数百警力缴获假币二点一亿
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0217/BAC009S0217W0438.wav,连家里也是这个恶臭味
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0038/BAC009S0038W0368.wav,反应时间为零点一七五秒
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0117/BAC009S0117W0332.wav,大族激光系统解决方案从高端激光装备出发
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0042/BAC009S0042W0341.wav,美加州极致之旅于今日落幕
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0187/BAC009S0187W0311.wav,杨涛他们初办的工厂生不逢时
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0128/BAC009S0128W0395.wav,或者取成绩最好的前十二位选手
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0421/BAC009S0421W0201.wav,靠疯狂拓展业务规模提升保费收入
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0204/BAC009S0204W0291.wav,另外还拥有成千上万其他歌手的版权
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0228/BAC009S0228W0173.wav,何敏仪告诉理财周报记者
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0029/BAC009S0029W0254.wav,应用会给空乘人员提示乘客信息
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0239/BAC009S0239W0239.wav,与调查终结报告一起保存
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0227/BAC009S0227W0356.wav,体奥动力肯定不想做赔本买卖
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0701/BAC009S0701W0403.wav,上下午共一二堂训练课
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0019/BAC009S0019W0273.wav,企业对自己产品应具备的功能价值会更清晰
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0236/BAC009S0236W0194.wav,对审核工作流程进行电子化改造
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0149/BAC009S0149W0193.wav,在保险期间发生专利侵权纠纷的
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0192/BAC009S0192W0238.wav,个体业主个税起征点将上调
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0050/BAC009S0050W0326.wav,处于国内领先的技术水平
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0664/BAC009S0664W0242.wav,包头惠龙事件最新报道
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0134/BAC009S0134W0333.wav,日成交峰值达到六万馀吨
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0142/BAC009S0142W0438.wav,抗日是各类对外宣传和纪念活动中的关键词
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0116/BAC009S0116W0245.wav,协会秘书长安青松表示
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0349/BAC009S0349W0301.wav,夏普在市场竞争中处于劣势地位
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0116/BAC009S0116W0186.wav,中小房企更难以摆脱净利润下滑的困局
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0101/BAC009S0101W0433.wav,并处没收个人全部财产
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0702/BAC009S0702W0298.wav,市场分析师当前平均预计
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0099/BAC009S0099W0452.wav,这辆蓝色联盟出租车的司机正与旅客议价
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0125/BAC009S0125W0210.wav,提升有比较优势的大宗商品交易市场
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0065/BAC009S0065W0193.wav,这一点尤需加以注意
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0049/BAC009S0049W0368.wav,本次赛事共包含七场主赛和六场副赛
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0163/BAC009S0163W0308.wav,在比亚迪与力帆等民营汽车企业纷纷加码新能源的同时
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0188/BAC009S0188W0157.wav,据空港城管执法队的雷鸣队长介绍
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0158/BAC009S0158W0410.wav,周杰伦抱女儿过父亲节
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0087/BAC009S0087W0355.wav,自今年上旬赴泰国进行封闭式训练
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0184/BAC009S0184W0169.wav,再次塑造楼市日光盘
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0335/BAC009S0335W0331.wav,在向智能化转型的过程中
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0719/BAC009S0719W0181.wav,省城新房市场尝到了低价促销的甜头
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0098/BAC009S0098W0258.wav,根据会议日程透露的信息
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0361/BAC009S0361W0282.wav,凌琦我来谈谈中国这边的情况
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0712/BAC009S0712W0445.wav,而北京企业的短缺人数高于平均值
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0242/BAC009S0242W0307.wav,见习记者王欣北京合肥报道
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0128/BAC009S0128W0352.wav,而李玲蔚也有点抽枪
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0015/BAC009S0015W0196.wav,对医疗器械投资的主题也开始日渐清晰
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0105/BAC009S0105W0461.wav,乘客希望狗主人将狗抱起
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0210/BAC009S0210W0314.wav,工作原理却截然不同
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0134/BAC009S0134W0138.wav,今年八月东莞一手房量销量同比大涨
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0038/BAC009S0038W0321.wav,而在一天之前的四月十四日
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0118/BAC009S0118W0300.wav,只有先把产品做到极致
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0246/BAC009S0246W0122.wav,第五条下列不动产权利
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0144/BAC009S0144W0466.wav,中年女子报警称遭轮奸实为引诱未成年人聚众淫乱
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0127/BAC009S0127W0135.wav,且上涨城市的数量继续增加
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0004/BAC009S0004W0392.wav,对于句容男子王治国来说
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0093/BAC009S0093W0286.wav,以及低门槛和廉价的边际成本
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0599/BAC009S0599W0124.wav,而且回款速度也放缓
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0197/BAC009S0197W0292.wav,华星光电在三年前已经启动了对显示材料的研究
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0202/BAC009S0202W0399.wav,中国男排得益于亚锦赛季军世界排名升至第十九位
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0122/BAC009S0122W0148.wav,房价几乎不存在暴涨的可能性
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0661/BAC009S0661W0454.wav,这种事我们也报道不止一次了
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0510/BAC009S0510W0149.wav,在国务院统一部署下
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0168/BAC009S0168W0447.wav,此事是由一辆驾驶人涉嫌酒驾被交警查获引起
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0139/BAC009S0139W0326.wav,在中铁总描绘的货运版图中
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0351/BAC009S0351W0379.wav,六点牛肉大麦汤加上土耳其火鸡
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0038/BAC009S0038W0383.wav,之前外界对博尔特多有质疑之声
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0664/BAC009S0664W0243.wav,包头亿万富翁自焚案
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0014/BAC009S0014W0430.wav,但其实喝点葡萄酒都是健康的
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0234/BAC009S0234W0445.wav,前同事谈湖南耒阳文联主席工作务实但脾气大
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0140/BAC009S0140W0339.wav,世锦赛冠军头衔已追平林丹
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0657/BAC009S0657W0481.wav,这种细菌引发的感染可能致人死亡
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0166/BAC009S0166W0480.wav,待整改措施全面到位后重新启动门票收费
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0194/BAC009S0194W0486.wav,儿子为骗母亲钱自导绑架案连发一百三十条恐吓短信
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0083/BAC009S0083W0316.wav,随着一些地区劳动力缺乏现象日益严重
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0139/BAC009S0139W0224.wav,发放租金补贴十万户
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0081/BAC009S0081W0211.wav,记者从住房城乡建设部获悉
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0214/BAC009S0214W0166.wav,立足于国内市场发展将会更有商机
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0156/BAC009S0156W0428.wav,中新网五月二十一日报道据台湾东森新闻消息
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0048/BAC009S0048W0436.wav,从今天起要分组领号排队参观
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0069/BAC009S0069W0236.wav,其中主岛面积三百平方公里
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0342/BAC009S0342W0469.wav,王明清向记者展示寻人卡
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0114/BAC009S0114W0192.wav,董事会专门委员会工作不到位
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0042/BAC009S0042W0170.wav,这场改革注定没有和风细雨
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0659/BAC009S0659W0131.wav,让市场的归市场这一切的发生
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0229/BAC009S0229W0348.wav,为自己取名安赛龙的他不仅能够以普通话简单交流
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0123/BAC009S0123W0354.wav,之前的女子一百米决赛
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0127/BAC009S0127W0491.wav,请行人注意安全的标示牌
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0512/BAC009S0512W0240.wav,一方面从经济效益上来看
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0709/BAC009S0709W0176.wav,有助于提高房购者的资金杠杆
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0517/BAC009S0517W0232.wav,包装成信托产品然后包销
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0026/BAC009S0026W0321.wav,在二零二零年产值将突破万亿元
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0094/BAC009S0094W0224.wav,这些都将加剧运力过剩局面
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0239/BAC009S0239W0320.wav,让迟迟未能启动的新能源汽车销售终于迎来了业
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0354/BAC009S0354W0398.wav,她无奈地说我要是知道为什么
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0149/BAC009S0149W0429.wav,搜狐娱乐讯据台湾媒体报道
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0171/BAC009S0171W0243.wav,规划还提出将着力培育龙头企业
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0151/BAC009S0151W0160.wav,未来楼市需求的减弱是不可避免的
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0521/BAC009S0521W0324.wav,将推动相关政策法规更加完善
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0154/BAC009S0154W0261.wav,力争到二零二零年的收入总额达到四千亿美元
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0090/BAC009S0090W0462.wav,造成一人重伤一人轻伤
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0097/BAC009S0097W0475.wav,上海持证街头艺人扩编无明确标价常引尴尬
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0049/BAC009S0049W0405.wav,全场可谓熟脸扎堆
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0702/BAC009S0702W0428.wav,并写道飞弟我跟你说
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0063/BAC009S0063W0287.wav,接下来测试来消息的情况
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0076/BAC009S0076W0319.wav,成果的转化还需要土壤
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0154/BAC009S0154W0488.wav,京华时报讯记者迟名前天晚上
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0193/BAC009S0193W0490.wav,但卡里的钱却莫名在境外被刷三万多元
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0355/BAC009S0355W0188.wav,但具体到一台市场上售价达到数百元的豆浆机来说
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0357/BAC009S0357W0431.wav,员工耍霸王假连续旷工十五天被开除获赔万元
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0031/BAC009S0031W0390.wav,九月四号走进周口市体育馆
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0509/BAC009S0509W0445.wav,却被色狼一巴掌将脸打歪
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0095/BAC009S0095W0230.wav,这样一来就会造成我国航运发展的空洞化
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0024/BAC009S0024W0437.wav,将柜台女员工眼皮砸裂
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0153/BAC009S0153W0280.wav,据韩国先驱报报道
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0068/BAC009S0068W0305.wav,但也可能只能暂时停泊
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0095/BAC009S0095W0411.wav,怀孕七个多月的台湾名模隋棠今日更新微博
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0002/BAC009S0002W0437.wav,五岁男孩下身被烧伤
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0202/BAC009S0202W0473.wav,我和高大爷住一个单元
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0165/BAC009S0165W0302.wav,彰显佩戴者诸如地位或者个性的外部价值
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0074/BAC009S0074W0461.wav,她左手中指粉碎性骨折
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0708/BAC009S0708W0356.wav,最终以五百八十七点零零分的
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0105/BAC009S0105W0175.wav,即大城市在汲取小城市的购买力和政策利好
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0088/BAC009S0088W0467.wav,上海一小区电梯咬人居民进出要像泥鳅一样
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0250/BAC009S0250W0419.wav,并附文称我们爱干妈
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0094/BAC009S0094W0375.wav,二上述奖金将按照中国税法规定
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0104/BAC009S0104W0167.wav,房地产调整亦出现了新的困境
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0162/BAC009S0162W0305.wav,政策始终是市场最直观的风向标
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0241/BAC009S0241W0256.wav,一切企业软件的设计创新都是为了提升效率
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0701/BAC009S0701W0213.wav,不该有特权群体
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0044/BAC009S0044W0156.wav,三十一家企业合计六月成交额一千九百二十点三二亿
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0004/BAC009S0004W0184.wav,全国房地产有八万亿元销售额
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0217/BAC009S0217W0429.wav,她又犯了一个禁忌
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0058/BAC009S0058W0244.wav,婚姻法新司法解释甫一出台
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0123/BAC009S0123W0249.wav,保险业资金总额
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0089/BAC009S0089W0493.wav,被强拆的私人奇石盆景博物馆原貌照片
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0164/BAC009S0164W0343.wav,准备好接受这样的视觉震撼了吗
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0208/BAC009S0208W0365.wav,也请那个我拥抱着的姐儿加油
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0171/BAC009S0171W0446.wav,京港澳高速阎村段积水临时封路
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0710/BAC009S0710W0443.wav,北京市民在多家银行网点外排队兑换纪念币
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0109/BAC009S0109W0490.wav,专家高校经费分配不均衡不利于平等竞争
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0007/BAC009S0007W0409.wav,非常令人不齿
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0353/BAC009S0353W0374.wav,打击兴奋剂得到舆论大力支持
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0342/BAC009S0342W0230.wav,各类交易活动中频频出现投机和价格操纵行为
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0175/BAC009S0175W0159.wav,本季度全国租金环比仅微升百分之零点一
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0150/BAC009S0150W0304.wav,同时却也制造出更多拥堵
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0040/BAC009S0040W0479.wav,加之部分人自身的浮躁和急功近利
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0361/BAC009S0361W0341.wav,快则四五个小时搞定
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0058/BAC009S0058W0223.wav,商务部国际市场研究副部主任研究员白明表示
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0174/BAC009S0174W0369.wav,我回家后就可以搬回去了
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0164/BAC009S0164W0318.wav,在传统彩电制造厂商遭遇互联网冲击的同时
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0074/BAC009S0074W0476.wav,老人被送医急救所幸无大碍
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0132/BAC009S0132W0292.wav,这样的产品你认同么
