path,manual_transcript,keyword,asr
/Data/dataset/catslu_test/data/weather/audios/ed65e5272e9fb81c000012182b417298_59ca2da0a765730c88000002.wav,上海天气,上海,上海天气里
/Data/dataset/catslu_test/data/weather/audios/936288466f8a321a52c75c1cc55f6d60_59c70d3c3327930c3b0000ab.wav,今天上海天气如何,上海,今天三月天气如何
/Data/dataset/catslu_test/data/weather/audios/1f386208d88381f6081c63f33032c1b7_59bc925733279318ce00000d.wav,北京的天气,北京,北京的天气
/Data/dataset/catslu_test/data/weather/audios/6689fb7154542c5ab7747d419b321042_59b0b4e48827ad0076000011.wav,东莞天气,东莞,东莞天气
/Data/dataset/catslu_test/data/weather/audios/3d43ff1063441f5b93d3f998c679dcc9_59b793933327930509000021.wav,深圳明天天气,深圳,深圳明天天气
/Data/dataset/catslu_test/data/weather/audios/ad1af61442bc3f42f5d6376c4e7f6680_59b541cc332793567f000095.wav,赣州市南康区,赣州市,赣州市南堪区
/Data/dataset/catslu_test/data/weather/audios/699ea16dad448f5ea1ba8403e5fd8bd5_59cca266332793091e000035.wav,邯郸的天气预报,邯郸,邯郸到天气预报
/Data/dataset/catslu_test/data/weather/audios/3fee6afe9aa72716dcfa492c5749fd24_59b375798827ad007d000035.wav,今天珠海天气怎么样,珠海,今天周海天气怎么样
/Data/dataset/catslu_test/data/weather/audios/3b2cfb717554cbe26d8791583244606c_59cf45008b687900380001a0.wav,青岛的天气,青岛,青岛的天气
/Data/dataset/catslu_test/data/weather/audios/fb8eea33ab6fa8201f220ba2c75ec00f_59cc69c98827ad00ab00001d.wav,长沙的天气怎么样,长沙,长沙的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/d3b9f96d9c1a362a8cd388720dc9d612_59c87205d3458d0ed400417f.wav,明天天津有雨吗,天津,明天天津有雨吗
/Data/dataset/catslu_test/data/weather/audios/951139642f791cd3df3e993e23f9f1e8_59c8677f627fb70f24003807.wav,明天天津有雨吗,天津,明天天津有雨吗
/Data/dataset/catslu_test/data/weather/audios/6d4a55b812c9e17c2942255d8d2335c2_59af555f8b68790037000008.wav,江门天气预报,江门,江门天气预报
/Data/dataset/catslu_test/data/weather/audios/6d4a55b812c9e17c2942255d8d2335c2_59af557a8b6879003700000b.wav,美国纽约天气预报,纽约,美国纽约天气预报
/Data/dataset/catslu_test/data/weather/audios/e934e6a89fc34d768adef2c10a0ebe67_4ad6f2c64ad6f2c64ad6f2c6.wav,深圳的天气,深圳,深圳的天气
/Data/dataset/catslu_test/data/weather/audios/320829e8f9df3d547c694f50db7361c0_59c9e65590ee6d022400000d.wav,深圳今天天气怎么样,深圳,两月二十深圳今天天气怎么样
/Data/dataset/catslu_test/data/weather/audios/bda7b8633066ed127715c3ff9bf619eb_59aa1dd38827ad022a000007.wav,苏州天气怎么样,苏州,苏勒天气怎么样
/Data/dataset/catslu_test/data/weather/audios/00c90758a11cc003e0289af93ddde88d_59ca157f627fb70f24004995.wav,明天天津有雨吗,天津,明天天津有雨吗
/Data/dataset/catslu_test/data/weather/audios/3d125a2065eb738acfad76d7336be32f_59b0cc6e3327930c4a0001ff.wav,小乐深圳今天天气,深圳,小乐三庆静天天气
/Data/dataset/catslu_test/data/weather/audios/43f4036fc3bfd939cfb42f8ed067e2e9_59c868a0332793025900005f.wav,北京的呢,北京,北京的呢
/Data/dataset/catslu_test/data/weather/audios/952c39eca60b22660bcf15458657aacb_59ce338f8827ad007c000009.wav,今天西安的天气怎样,西安,今天西安的天气怎样
/Data/dataset/catslu_test/data/weather/audios/65914928962223e542ead652530c78b1_59ca45c28827ad007c000008.wav,湖州明天的天气怎么样,湖州,湖州弥天的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/921412c238f292ce0ecfa3fc0ebf514a_59cf378833279302a50001bd.wav,株洲天气怎么,株洲,诸州天气怎么样
/Data/dataset/catslu_test/data/weather/audios/20825d9dde7ea81ef875d60a59d6f221_0000006d8b68790033000011.wav,明天我要上学啦说一下深圳的天气怎么样啊,深圳,你是不是大傻子
/Data/dataset/catslu_test/data/weather/audios/b63e92780b733d8fde3dbfcb6d3c5014_59bc95fe3327931cb6000030.wav,深圳明天的天气,深圳,深圳明天的天气
/Data/dataset/catslu_test/data/weather/audios/4b017e2e61ee541bab4c59783131092b_59cbab3e8827ad007c000008.wav,洛阳的天气,洛阳,洛阳的天气
/Data/dataset/catslu_test/data/weather/audios/16d2a9989c6dd7bcc75520a34b0224a3_59cf8a488827ad00a5000018.wav,明天上海天气,上海,明天上海天气
/Data/dataset/catslu_test/data/weather/audios/973c8b566dc4425c69062d1b0310de81_59bf6c02332793094600000d.wav,河源未来三天下不下雨,河源,何源未来三天下不下雨
/Data/dataset/catslu_test/data/weather/audios/8a04b31ed6013be88c5d5df99e5cb9de_386dd2228b6879003700000a.wav,深圳天气怎么样,深圳,深圳天气怎么样
/Data/dataset/catslu_test/data/weather/audios/58ed92230000d1770f858d7301798bd6_59bb3c2390ee6d0214000010.wav,深圳明天的天气怎么样,深圳,深圳明天的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/6909ebd9509d377e7c5d1108615b64bb_59b688268827ad00a500000f.wav,明天北京的天气,北京,明天北京的天气
/Data/dataset/catslu_test/data/weather/audios/6ee71bca8796f13251ae88bc96e64165_59c2f1513327930c40000007.wav,无锡的今天天气预报,无锡,无期的今天天气预报
/Data/dataset/catslu_test/data/weather/audios/407af0fc4c58503dd2e8f04e3c4b205f_59b296ac8827ad006b00000d.wav,今天珠海天气怎么样,珠海,他来了今天钟爱天气怎么样
/Data/dataset/catslu_test/data/weather/audios/14b74c843162436c0d0589c6c20d7897_59ce15c190ee6d0224000032.wav,今天贵阳的天气怎么样,贵阳,今天贵阳的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/cf25f154cbbc4da6f25a7345e70b2a5c_59af81e73327930c4a0000dd.wav,我要去三亚旅游你告诉我最近一周三亚的天气适不适合旅游,三亚,我要去三亚旅游你告诉我最近一周三亚的天气是不适合旅游
/Data/dataset/catslu_test/data/weather/audios/a7ee0d766fdbb04aa2758602c7f781fc_7439beaf7439beaf7439beaf.wav,今天重庆的天气怎么样,重庆,语音今天重庆的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/cbeaf61d77bb641731bc793875b7db3f_59a9375f90ee6d0219000001.wav,深圳天气怎么样,深圳,深深的天衣怎么样
/Data/dataset/catslu_test/data/weather/audios/86fa8c2f425ff5c105ad151c487c4c81_59c37e5d3327930289000004.wav,长沙明天的天气,长沙,长沙民间的天气
/Data/dataset/catslu_test/data/weather/audios/49f28d59ed79fcd4fd7b367556cc1cd0_59b0d23c8827ad00ac00000b.wav,今天天合肥天气怎么样,合肥,今天天合肥天气怎么样
/Data/dataset/catslu_test/data/weather/audios/3c93efc55ff636f1f7576bc5bac23a1d_59b78ba7332793091e000003.wav,十堰天气,十堰,实验天镜
/Data/dataset/catslu_test/data/weather/audios/40f370bc881ea00ecccb6db90cf43808_59bb81d490ee6d0214000007.wav,今天深圳天气怎么样都可以如果一直按住的话回答可能会更快他说,深圳,哪跟我们重要今天深圳天气怎么样天光一子岸的探一点都可以如果一直按住的话回答可能会更快他说
/Data/dataset/catslu_test/data/weather/audios/58e2764cc04d4bd9bea95f192b156dec_59b7380e8b68790039000020.wav,北京今天什么天气,北京,北京今天什么天气
/Data/dataset/catslu_test/data/weather/audios/58e2764cc04d4bd9bea95f192b156dec_59b7382b8b68790039000023.wav,黑龙江鹤岗,鹤岗,黑龙江鹤岗
/Data/dataset/catslu_test/data/weather/audios/e52815fa6456fa0019312c843606dbab_59c63f193327930da60000b1.wav,小乐小乐杭州的天气怎么样,杭州,小乐小乐杭州的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/bc7a5c698770ee1c76ee1cd55cde81c6_59bcbc578b687900390000e5.wav,上海呢,上海,上海呢
/Data/dataset/catslu_test/data/weather/audios/301a2cb90f09066db656caea41079b31_59bc97db8b68790038000017.wav,上海呢,上海,上海呢
/Data/dataset/catslu_test/data/weather/audios/572e6d1859d4388c203bee5a9577b9ae_59bf19918b6879003700002f.wav,深圳天气,深圳,今天生震天气
/Data/dataset/catslu_test/data/weather/audios/9dfc15ceb916dd0124192526f85c7a6a_59b906b3332793422a000095.wav,盐城市,盐城市,盐城市
/Data/dataset/catslu_test/data/weather/audios/308ea95d605594c9f6a5bdf7a114bd38_59b8c80390ee6d0224000008.wav,石家庄今天天气怎样,石家庄,石家庄今天天气怎样
/Data/dataset/catslu_test/data/weather/audios/d6992af53cb05e269e3cfebeee513270_59bd240f8827ad007c000005.wav,珠海明天的天气怎么样,珠海,珠海明天的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/d6992af53cb05e269e3cfebeee513270_59bd24208827ad007c000007.wav,明天珠海空气好不好,珠海,明天珠海空气好不好
/Data/dataset/catslu_test/data/weather/audios/d6992af53cb05e269e3cfebeee513270_59bd24348827ad007c00000b.wav,明天珠海空气是多少分,珠海,每一天珠海空气是多少分
/Data/dataset/catslu_test/data/weather/audios/e2218e026c8f3238ce1adb9ede174388_59c8c34e33279302a3000014.wav,北京有没有下雨,北京,北京有没有下雨
/Data/dataset/catslu_test/data/weather/audios/522e9c5640f4cda09907a77c5509b012_59b26372332793091c000005.wav,苏州天气预报,苏州,苏泽天织报
/Data/dataset/catslu_test/data/weather/audios/cbf842f7bb087c5958079eb0a1129dd7_59afaf5733279305b0000008.wav,今天天津的天气,天津,今天天津的天气
/Data/dataset/catslu_test/data/weather/audios/406c2a992a64f6d526b92701eaadf742_59aa431790ee6d0219000013.wav,嗯深圳的天气怎么样,深圳,还好吗深圳的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/cc4284e1323ee023c8ed922931bb634a_59beed5d3327930c5200000e.wav,广州的天气有雨吗,广州,广州的天气有雨吗
/Data/dataset/catslu_test/data/weather/audios/cc4284e1323ee023c8ed922931bb634a_59beed853327930c52000012.wav,二十一号广州天有雨吗,广州,二十一号广州有天有雨吗
/Data/dataset/catslu_test/data/weather/audios/8ff8b8603be1d19b9a8f3e9026e4de70_59c49b5f3327930c48000093.wav,今天上海天气,上海,今天上海天气
/Data/dataset/catslu_test/data/weather/audios/beb95a5739302fedd63945a439a60ca7_59c210223327930c3f000065.wav,上海今天有雨吗,上海,上海今天有雨吗
/Data/dataset/catslu_test/data/weather/audios/ed0babfdd7575cebd5317a3e072ccb85_59b21b6933279313e7000663.wav,今天杭州天气怎么样,杭州,今天杭州天气怎么样
/Data/dataset/catslu_test/data/weather/audios/36aae0b6a775d1b3d1b1d72e2c3488e7_59bb17888827ad0075000010.wav,小明看一下今天广州的天气,广州,小明看一下今天广州的天气
/Data/dataset/catslu_test/data/weather/audios/ffd962bc55edd2ee77513e1beee8ef2b_59bfc3848827ad007c000077.wav,明天珠海天气,珠海,明天珠海天气
/Data/dataset/catslu_test/data/weather/audios/aa68b765946cccc52d80c17e3ab0de2d_59cd8bb33327930c3e000020.wav,南京多少度南京多少度看吧它这里在叫呃有有在闪的时候它就有在听你说话知道吗,南京,南京多傻柱南京多少洞干嘛它这里在有时候在闪的时候它就有带你说话知道吗
/Data/dataset/catslu_test/data/weather/audios/db7b264e7e47152cf02697a8577f37da_59c4d734627fb70f24003748.wav,明天天津有雨吗,天津,明天天津有雨吗
/Data/dataset/catslu_test/data/weather/audios/d08e2ab034666166b33050f03930ab43_59c8e756332793029800005e.wav,济南的天气今天怎么样,济南,济南的天气今天怎么样了
/Data/dataset/catslu_test/data/weather/audios/029af0a656a291aa11eebaa642f3cbee_59aa018c3327930c4b00001e.wav,你播放上海今天天气预报,上海,你播放上海真正恳吃日糕
/Data/dataset/catslu_test/data/weather/audios/7c24ce34375aa4e9a9bddc19c6b426f2_59c9c69c3327930c52000098.wav,今天上海还会下雨吗,上海,今天上海还未下雨吗
/Data/dataset/catslu_test/data/weather/audios/7972ffe29495b71805ba8f205f6a38eb_59ba89ae8827ad00a500013b.wav,明天哈尔滨的天气如何,哈尔滨,明天哈尔滨的天气如何
/Data/dataset/catslu_test/data/weather/audios/0c07b7ede3dc166eaaa59a107ec1f952_59c39b363327930c460000bd.wav,北京天气怎么样,北京,二去北京天气怎么样
/Data/dataset/catslu_test/data/weather/audios/c9087c20b53a76514ee896c6db862753_59b112648827ad007c000014.wav,今天盐城的天气,盐城,今天盐城的天气
/Data/dataset/catslu_test/data/weather/audios/8657a9f7c8bf9b24fc212405a7576097_59c89fb9627fb70f24003adf.wav,明天天津有雨吗,天津,人间监听有雨吗
/Data/dataset/catslu_test/data/weather/audios/c61298051ef6b6bd4e4c3b92068aaf62_59c9d92c627fb70f24004435.wav,下午深圳有风吗,深圳,下午份证有风吗
/Data/dataset/catslu_test/data/weather/audios/9f1b789a33c3cd6c0bc60b1b24d0d4dc_59beed4e3327930c5200000d.wav,广州天气啥天气啊,广州,广州天气赛天气
/Data/dataset/catslu_test/data/weather/audios/fd3bbae1bbee040e204da827b7d4b7ab_59bcc73433279301b500004d.wav,香格里拉市,香格里拉市,相隔里拉氏坐
/Data/dataset/catslu_test/data/weather/audios/aa74563aba752b4d2e524b988f30a444_59bcef5990ee6d0219000008.wav,今天深圳天气怎么样,深圳,今天深圳天气怎么样
/Data/dataset/catslu_test/data/weather/audios/67f7127023630ac4f37865c8bde47cb5_59c89cb0627fb70f24003a85.wav,明天天津有雨吗,天津,明天天津有雨吗
/Data/dataset/catslu_test/data/weather/audios/b31a3009390a128163d6cf6bd8dd312a_59c8742390ee6d0219000001.wav,深圳的天气怎么样,深圳,是您的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/b27f5d4467519bb15031c0aee756ec16_59ca2d988827ad0080000001.wav,嗯先给我报一下明天珠海的天气吧,珠海,先给我报一下明天珠海的天气吧
/Data/dataset/catslu_test/data/weather/audios/29f75921735f17d27ecc558b208730af_000001018b68790033000007.wav,台北明天天气怎样,台北,台北明天天气怎样
/Data/dataset/catslu_test/data/weather/audios/3742085ece7044dc919c71e394e24ab9_59afcde88827ad007c00000c.wav,珠海明天的天气怎么样,珠海,这么海明天的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/cdb9ebce145b0ccb3d24e65ed9af6389_59c5d56c90ee6d0219000001.wav,今天深圳天气怎么样,深圳,今天杉杉天气怎么样
/Data/dataset/catslu_test/data/weather/audios/dc2ef86452d30824b514388d81c7ff7c_59bfc4683327930299000009.wav,明天淮安清江浦区的天气,淮安,明天淮安新疆浦区的天气
/Data/dataset/catslu_test/data/weather/audios/12ba95d2623286cd1b906003bf3c69b6_0000004d8b68790033000003.wav,深圳今天天气怎么样,深圳,最美的光
/Data/dataset/catslu_test/data/weather/audios/af02b8e8732a0992d600397b6d6e31df_59bf18ea8b68790037000019.wav,深圳的天气,深圳,深圳的天气
/Data/dataset/catslu_test/data/weather/audios/af02b8e8732a0992d600397b6d6e31df_59bf18ff8b6879003700001c.wav,今天深圳的天气,深圳,今天深圳的天气
/Data/dataset/catslu_test/data/weather/audios/af02b8e8732a0992d600397b6d6e31df_59bf19148b6879003700001f.wav,今天深圳的天气,深圳,今天深圳的天气
/Data/dataset/catslu_test/data/weather/audios/af02b8e8732a0992d600397b6d6e31df_59bf19298b68790037000022.wav,深圳的天气,深圳,深圳的天气
/Data/dataset/catslu_test/data/weather/audios/41bc5688455549ee0783d3b7952ebfba_59c87522d3458d0ed40041d9.wav,明天天津有雨吗,天津,明天天津有雨吗
/Data/dataset/catslu_test/data/weather/audios/815b558899d4539b873eff5da88abc5f_59bf669e3327930cc800000d.wav,浙江衢州今天的天气怎么样,衢州,浙江衢州今天的天气怎么样会更长的
/Data/dataset/catslu_test/data/weather/audios/ff3aaff8dc335aa2ec17c3282a5fab83_59af3c5d332793149600000d.wav,今天湖州会不会下雨呀,湖州,今天湖州会不会下雨啊
/Data/dataset/catslu_test/data/weather/audios/824cecd4d3e9b21eee45c6fd070864e5_59b787d03327931089000026.wav,我知道渭南的天气,渭南,我知道魏楠的天气
/Data/dataset/catslu_test/data/weather/audios/f1d766644638194f9833fd9c6db87c17_59cb3788332793029e000011.wav,乌鲁木齐的天气,乌鲁木齐,乌鲁木齐的天气
/Data/dataset/catslu_test/data/weather/audios/29c8ad85bb067872d154fe6ac0acbee8_59cf504a3327930c4f0000f7.wav,今天上海天气,上海,今天上海天气
/Data/dataset/catslu_test/data/weather/audios/94b395a3ab1197cb30b8c0e6a5cb3e58_59ade5093327930267000019.wav,玉林天气,玉林,玉林天气
/Data/dataset/catslu_test/data/weather/audios/f507653abf0a5a06bbd6c1b303a9f3e1_59bcc7c58827ad007c000006.wav,今天上海天气如何,上海,今天上海天气如何
/Data/dataset/catslu_test/data/weather/audios/92046617c20f5c7626f666a8d0141292_59a9346b33279302a2000025.wav,青岛的天气如何,青岛,倾倒在天气如果
/Data/dataset/catslu_test/data/weather/audios/d887b7161ab1ee6ac0c17d01c16ddf60_59cd076b8827ad00a800000f.wav,深圳的天气,深圳,真正的天气
/Data/dataset/catslu_test/data/weather/audios/568ca85e56bad6db85030fe8bdae11d6_59cc727890ee6d0224000030.wav,深圳的天气怎么样,深圳,深圳的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/1409a68f3ab42cf3f973b803137dd874_59cb93e2627fb70cfc0002c2.wav,明天天津有雨吗,天津,明天天津有雨吗
/Data/dataset/catslu_test/data/weather/audios/75472e78277d99383ba42bc522fe5582_59b688c33327930c5b000025.wav,明天北京的天气预报,北京,明天北京的天气预报
/Data/dataset/catslu_test/data/weather/audios/b3fa0cd02a82e5d7d97b69d68bf7a5a3_59aa2a0933279302670001a4.wav,明天深圳明天天气多少,深圳,你也可以明天生圳明天天气多少也可以
/Data/dataset/catslu_test/data/weather/audios/1dea295e3955a9139406498b1ac81a5c_59cedf298827ad00a5000031.wav,说一下怀化的天气情况,怀化,说一下怀化的天气情况
/Data/dataset/catslu_test/data/weather/audios/8feb4694eaf97f9ea5f2fd5dd09305e3_59aa413a90ee6d0219000001.wav,深圳的天气怎么样,深圳,深圳的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/df46a02b7715fc74a95705d4a4a18586_59ca07ea90ee6d0224000008.wav,今天成都天气怎么样,成都,今天陈都天气起危暗
/Data/dataset/catslu_test/data/weather/audios/26fd4a570467efa37586d3d8fbe5721a_59b634413327930293000010.wav,今天杭州的天气怎么样,杭州,今天杭州的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/32b9261dc5883b11a03ab751627d5858_398a4203398a4203398a4203.wav,今天深圳的天气,深圳,恭喜今年深圳的天气
/Data/dataset/catslu_test/data/weather/audios/32b9261dc5883b11a03ab751627d5858_29b8ed0429b8ed0429b8ed04.wav,深圳天气,深圳,深圳天气
/Data/dataset/catslu_test/data/weather/audios/43fe74fdecfdfc4756849dcdfa4cebd8_59af30cc8827ad00a50000e0.wav,南通的天气,南通,南通站天气
/Data/dataset/catslu_test/data/weather/audios/43fe74fdecfdfc4756849dcdfa4cebd8_59af30d48827ad00a50000e2.wav,今天的天气今天南通的天气,南通,今天的天气今天南通的天气
/Data/dataset/catslu_test/data/weather/audios/b32b4cfa485bf11bc9a3be717708569a_59c4a5903327930c51000009.wav,长治天气怎么样,长治,长治天气怎么样
/Data/dataset/catslu_test/data/weather/audios/24b1c6adca91395fe6d62b88daec2bba_59c4b942627fb70f24003474.wav,下午深圳有风吗,深圳,下午深圳有风吗
/Data/dataset/catslu_test/data/weather/audios/53abd84a20074d94c4b91a6a4b33a4f1_59a8a9e73327930c4a0001eb.wav,上海今天什么天气啊,上海,上海今天什么天气啊
/Data/dataset/catslu_test/data/weather/audios/6c1620e3fd08d8a545a1e0b8cb8d264a_59ba9878332793122100000b.wav,深圳明天天气,深圳,深圳明天天气
/Data/dataset/catslu_test/data/weather/audios/92e4e8d222b7d9d64b5d619c86953160_59ccded433279312da000003.wav,深圳的天气怎么样,深圳,乡镇的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/6bfe9e60ad9aecf191424488e6fb7871_59cc6a9c8827ad00ab000059.wav,兰州的天气怎么样,兰州,兰州的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/cf6132df5d544e5557c7f9e8eb85c777_59c4e1263327930dd60002a8.wav,北京天气怎么样啊,北京,北京天气怎么样啊
/Data/dataset/catslu_test/data/weather/audios/1a018a122876ce1b519aed3966360da1_59b9e5033327930c58000005.wav,小蛋今天杭州天气怎么样,杭州,小丹今天杭州天气怎么样
/Data/dataset/catslu_test/data/weather/audios/17eb17a6c314530fb3d6a7d4e68634db_59ca43ae33279302a700003c.wav,济南的天气今天怎么样,济南,济南的田气今天怎么样
/Data/dataset/catslu_test/data/weather/audios/69f9faa46e7a73d79a867d44c19b540d_59cef41c3327930c30000057.wav,青岛的天气怎么样,青岛,青岛的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/e15f5feb437a4a47074e1964bde7f32e_59b087ac3327930c4e000007.wav,今天上海有雨吗,上海,今天上海有雨吗
/Data/dataset/catslu_test/data/weather/audios/e15f5feb437a4a47074e1964bde7f32e_59b087bb3327930c4e000008.wav,明天上海有雨吗,上海,明天上海有雨吗
/Data/dataset/catslu_test/data/weather/audios/859b83d0c550b9406139bc938211d37c_59bdcc9a3327930293000016.wav,今天广州天气,广州,今天广州天气
/Data/dataset/catslu_test/data/weather/audios/32f345cca352a6932b252007953640ae_59cdc0b7332793027400000a.wav,深圳今天的天气,深圳,那一辈子今天的天气
/Data/dataset/catslu_test/data/weather/audios/7ea926744b64c63736eea084f4cc0043_59cb2f8d332793029a000026.wav,乌鲁木齐的天气,乌鲁木齐,乌鲁木齐的天气
/Data/dataset/catslu_test/data/weather/audios/5fd9c207af2c252f110789ac9b16f9a7_59c0ed5d332793057d000018.wav,北京,北京,北京
/Data/dataset/catslu_test/data/weather/audios/7189fc69b229cba515906c98d6149a38_59afce2b8827ad007c00001a.wav,深圳明天会下雨吗,深圳,深圳每天会下雨吗
/Data/dataset/catslu_test/data/weather/audios/761aadc7327f6b482a51582dde531acf_59ae7d2a3327930922000045.wav,山东济宁梁山的天气,济宁,在山东济宁梁山的天气
/Data/dataset/catslu_test/data/weather/audios/66ba8db4b5b81730ce6251ac439cf957_59c4ae96332793027c000070.wav,今天纽约的天气,纽约,今天纽约的天气
/Data/dataset/catslu_test/data/weather/audios/acf23b87d89fd286f2f5eb910c4a9263_59bf2e273327937dbd000089.wav,今天深圳天气怎么样,深圳,今年深圳天气怎么样
/Data/dataset/catslu_test/data/weather/audios/d2f0d65760d60cbad351838f9732e250_59c8fa2a8827ad007d00000a.wav,明天北京的天气,北京,明天北京的天气
/Data/dataset/catslu_test/data/weather/audios/ff0b2b5e581f13e73ae61c42b6559b0d_59cc60ad8827ad00ac00000c.wav,中山的天气怎样,中山,中山的天气怎样
/Data/dataset/catslu_test/data/weather/audios/1cc6fdfab199f668b03f9c54b1a82feb_59cd804c8827ad007500002a.wav,请问珠海今天多少度,珠海,请问珠海今天多少度
/Data/dataset/catslu_test/data/weather/audios/1cc6fdfab199f668b03f9c54b1a82feb_59cd80578827ad007500002c.wav,珠海,珠海,珠海
/Data/dataset/catslu_test/data/weather/audios/2bed5af8e402c8e698ba4ce27b77c2c9_59c0f81b33279302ac00000b.wav,台州的天气,台州,台州的天气
/Data/dataset/catslu_test/data/weather/audios/07602fd55a5f9be4756a16f53f9c0e51_000000c38b68790033000004.wav,今天深圳什么天气,深圳,放一手机哥
/Data/dataset/catslu_test/data/weather/audios/122823f34f8a19033aa16aed56139060_59ab99c58b6879003700000e.wav,今天今天什么天气呀深圳,深圳,今天今天什么天气深圳
/Data/dataset/catslu_test/data/weather/audios/9f60006a531db5b9ad571ed1522ef029_59c1f3e83327931491000085.wav,今天上海天气,上海,今天上海天气
/Data/dataset/catslu_test/data/weather/audios/c0ab3c6e797f7e88046334ca814873e9_59ce297f8827ad007c000022.wav,北京天气,北京,北京天气
/Data/dataset/catslu_test/data/weather/audios/e991056b17a8a27429e01d4a74f4a36e_59cb63b83327930c90000058.wav,今天成都天气怎么样,成都,今天成都天气怎么样
/Data/dataset/catslu_test/data/weather/audios/e0fa3d3837e5029f72c208c1e20e0368_59aab31b8827ad007c00000b.wav,柳州天气怎么样,柳州,有周天气怎么样
/Data/dataset/catslu_test/data/weather/audios/e0fa3d3837e5029f72c208c1e20e0368_59aab3228827ad007c00000d.wav,广西柳州,柳州,广西柳州
/Data/dataset/catslu_test/data/weather/audios/cf9f384476cc60c55dc5c6528649d270_59c63fa13327930dd600073b.wav,明天襄阳的天气,襄阳,明天襄阳的天气
/Data/dataset/catslu_test/data/weather/audios/cf9f384476cc60c55dc5c6528649d270_59c63fb33327930dd600073c.wav,小乐襄阳今天的天气,襄阳,舍了襄阳今天的天气
/Data/dataset/catslu_test/data/weather/audios/cf9f384476cc60c55dc5c6528649d270_59c63fc83327930dd600073d.wav,小乐襄阳后天的天气,襄阳,小了阳后天的天气
/Data/dataset/catslu_test/data/weather/audios/c17fd0dafb557ee688efa424d37c03a6_59c7971c8827ad007c000028.wav,珠海市天气怎么样,珠海市,珠海的间隙怎么样
/Data/dataset/catslu_test/data/weather/audios/14deca2097f5ad67b9702df0e6de59a8_59c24d473327930d02000024.wav,济南的天气怎么样,济南,济南的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/0ef9e239bf4fb355f4f92ccdd857ab8c_59c4d77ed3458d0ed4003fc3.wav,下午深圳有风吗,深圳,三点下午深圳有风吗
/Data/dataset/catslu_test/data/weather/audios/c5038972d2107ea4290bc5a492a1100d_59abcdb933279363a1000014.wav,临夏市,临夏市,其他也没有说买你菜
/Data/dataset/catslu_test/data/weather/audios/e483d1f8ac55467f9f7c84d87cb1521e_59bcd6143327930b7b00027a.wav,岳阳市了,岳阳市,唐岳阳四
