path,manual_transcript,keyword,asr
/Data/dataset/catslu_test/data/weather/audios/fded849e8ee8b0307082d1209e65c407_59cda8ed90ee6d022400000c.wav,广州天气,广州,广州天气
/Data/dataset/catslu_test/data/weather/audios/b99fbb60bf76eb98fd7b4295d1594100_59cc8be43327930c2c000075.wav,今天北京天气有雾霾吗,北京,今天北京天气有雾霾吗
/Data/dataset/catslu_test/data/weather/audios/aa1ea7ed36307f87e7fbd1c8ae6aad34_59cb794fffba99027c000003.wav,今天深圳什么天气,深圳,今天深圳什么天气
/Data/dataset/catslu_test/data/weather/audios/d2fe20f2c0363f20e5b09e7b2c3122b6_59af9d3e90ee6d021c000003.wav,深圳天气怎么样,深圳,等应不到了深圳天气怎么样
/Data/dataset/catslu_test/data/weather/audios/885ae04a4492610563c021cd72f96ce4_59c4c12290ee6d0224000083.wav,沈阳现在外面的天气如何,沈阳,沈阳现在外面的天气如何
/Data/dataset/catslu_test/data/weather/audios/541f6d56b69b32287e0032be772c3e8a_59ba305a90ee6d021900000b.wav,深圳天气怎么样,深圳,深圳田忌怎么样
/Data/dataset/catslu_test/data/weather/audios/a9a53ac131f2cd9b4127408e8365fcf0_59cc6dc68b6879003900001b.wav,江门天气预报,江门,家门天气预报
/Data/dataset/catslu_test/data/weather/audios/a9a53ac131f2cd9b4127408e8365fcf0_59cc6dcf8b6879003900001e.wav,江门天气预报,江门,江门天气易报
/Data/dataset/catslu_test/data/weather/audios/a9a53ac131f2cd9b4127408e8365fcf0_59cc6dda8b68790039000021.wav,江门天气,江门,家门天气
/Data/dataset/catslu_test/data/weather/audios/a9a53ac131f2cd9b4127408e8365fcf0_59cc6de58b68790039000024.wav,广州天气,广州,广州天气
/Data/dataset/catslu_test/data/weather/audios/ea053a994a0cc860750cf5c74485928d_59bd2d203327935538000043.wav,今天昆明有几度,昆明,今天昆明有几度
/Data/dataset/catslu_test/data/weather/audios/7b89ed4bd60efa164ab5c497b1eed593_59ca18ad627fb70f240049f3.wav,长沙后天的天气,长沙,曹操后天的天气
/Data/dataset/catslu_test/data/weather/audios/45ce569abe7cb30fc45e5333b19b7d3d_59b0b4333327930ce300000e.wav,我要查沈阳的,沈阳,我要查沈阳的
/Data/dataset/catslu_test/data/weather/audios/dd09eb3c2a77a4f49fc10f8c8b761069_59c31c9590ee6d0219000007.wav,上海的天气今天怎么样,上海,上海的天气今天怎么样
/Data/dataset/catslu_test/data/weather/audios/491fb6e1353d41d940f6442c091ad6c1_59c4d752627fb70f2400374c.wav,长沙后天的天气,长沙,曹操后天的天气
/Data/dataset/catslu_test/data/weather/audios/3d364037f249b62a1d56d8bfb80784ce_59b2449a90ee6d0229000006.wav,这个是北京天气怎么样,北京,这个是北京天气怎么样
/Data/dataset/catslu_test/data/weather/audios/1de9087e76638da82f2ea669122dfd45_59c4da8bd3458d0ed4004017.wav,长沙后天的天气,长沙,曹操后天的天气
/Data/dataset/catslu_test/data/weather/audios/848815f1b9f8ed2962597a5167408c6c_4a38b2734a38b2734a38b273.wav,今天重庆的天气怎么样,重庆,石料梁今天重新的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/5b1ef6d9c8f8952db36965bd207cda19_59ccad348b6879003a00004c.wav,广州的天气怎么样,广州,广州的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/5b1ef6d9c8f8952db36965bd207cda19_59ccad3d8b6879003a00004f.wav,上海的天气怎么样,上海,可以的上海的建是怎么样修改
/Data/dataset/catslu_test/data/weather/audios/5b1ef6d9c8f8952db36965bd207cda19_59ccad478b6879003a000052.wav,北京的天气怎么样,北京,北京那天气怎么样
/Data/dataset/catslu_test/data/weather/audios/5b1ef6d9c8f8952db36965bd207cda19_59ccad588b6879003a000055.wav,杭州天气怎么样,杭州,杭州天气怎么样
/Data/dataset/catslu_test/data/weather/audios/5b1ef6d9c8f8952db36965bd207cda19_59ccad608b6879003a000058.wav,成都的天气怎么样,成都,现在我在搞成都的天记怎么样
/Data/dataset/catslu_test/data/weather/audios/3706706d3f9dd3ee9aac6f93ea32c438_59c63aab90ee6d0224000005.wav,三天后长沙的天气怎么样,长沙,三天后残杀的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/8f529677179ca7d11da7125bb548d95c_59cd8aed3327930c3e000015.wav,宜宾多少度宜宾多少度,宜宾,乌丫豆宜宾多少度一斤就少度
/Data/dataset/catslu_test/data/weather/audios/3ad2dfa2a61664aa51c0e496334a841a_000001c38b68790038000001.wav,深圳今天天气,深圳,深圳今天一天气
/Data/dataset/catslu_test/data/weather/audios/26d16d22b53a766391962d66c393dafe_59ccc5c08827ad007c000037.wav,今天深圳天气怎么样,深圳,今天深圳天气怎么样
/Data/dataset/catslu_test/data/weather/audios/3ca77a37f2ab3b552fc05302a9fd8764_59be176d332793052400005a.wav,成都,成都,成都
/Data/dataset/catslu_test/data/weather/audios/72238b35aa57f247e89e3d954711ce87_59c258833327930274000009.wav,深圳今天的天气怎么样,深圳,深圳今天的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/11b406181f187816782daecf58712aae_59c5dae633279302a5000004.wav,今天广州天气如何,广州,今天广州天气如何
/Data/dataset/catslu_test/data/weather/audios/89698bf570318f8c8f4805f77f795ef7_59c116d98827ad007c000035.wav,今天杭州天气怎么样,杭州,今天好像说天气怎么样
/Data/dataset/catslu_test/data/weather/audios/a53ad03b7b928fd7c048b8a94453f890_59ca36c9627fb70f24004c69.wav,长沙后天的天气,长沙,长沙后天的天气
/Data/dataset/catslu_test/data/weather/audios/9e4b4587654fe53a9d65aaed2e76b825_59ce298a8827ad007c000023.wav,杭州天气,杭州,周天气
/Data/dataset/catslu_test/data/weather/audios/457dc5b32aaea99ef72164023fab235a_59cc6b4b8827ad00ab000081.wav,洛阳的天气怎么样,洛阳,洛阳的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/3209d2c6cbe1bf4aa284839176ae9a7d_77bc58d577bc58d577bc58d5.wav,珠海天气怎么样,珠海,珠海天气怎么样
/Data/dataset/catslu_test/data/weather/audios/18f29656a194d57eaff204b8e76ef17b_32af277532af277532af2775.wav,今天重庆的天气怎么样,重庆,今天重庆的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/72d8a5a442b941781763fd180a8bcc88_59bbd7618827ad006b00000f.wav,今天海口的天气怎么样,海口,今天海口的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/50bef29782153b9a970d4eaf015288e9_59c0c5728b6879003900005c.wav,俄罗斯莫斯科的天气,莫斯科,俄罗斯莫斯科的天气
/Data/dataset/catslu_test/data/weather/audios/50bef29782153b9a970d4eaf015288e9_59c0c58b8b6879003900005f.wav,深圳的天气,深圳,深圳的天气
/Data/dataset/catslu_test/data/weather/audios/9a2ba9b59248cc030f8a7612b1495531_59c32466588bb10ce0000009.wav,东莞天气,东莞,东莞天气
/Data/dataset/catslu_test/data/weather/audios/c6e09db0b187e9e5694fdb467154cd01_59c9e0f2627fb70f240044df.wav,明天天津有雨吗,天津,明天天津有雨吗
/Data/dataset/catslu_test/data/weather/audios/7ae11e408581a631d53600c2fea2587c_59cb8ff18827ad00a500007e.wav,明天南京什么天气,南京,明天南京什么天气
/Data/dataset/catslu_test/data/weather/audios/961d33221ad88e8da82372f039518419_59b08a01332793091e00002d.wav,襄阳今天的天气怎么样,襄阳,逍遥今天的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/594178f8d0685b9dd41557ac66b5fee3_59ac7faa8827ad00ac00011d.wav,今天廊坊天气预报,廊坊,今天廊坊天气预报
/Data/dataset/catslu_test/data/weather/audios/594178f8d0685b9dd41557ac66b5fee3_59ac7fc88827ad00ac000121.wav,南京今天天气预报,南京,南京集行电局吧
/Data/dataset/catslu_test/data/weather/audios/6dc6c862a6acfdcaab6ce7a33b8f65ca_59b0b78c33279302aa000018.wav,上海的天气,上海,上海的天气
/Data/dataset/catslu_test/data/weather/audios/8d2bfa4348d98d63257c625aff6391ab_59cb8ce33327930c5000000f.wav,福州明天什么天气呀,福州,服装明天什么天气啊
/Data/dataset/catslu_test/data/weather/audios/0bf4b7db06c6c319fc9e8a746fd0c67a_59aa0fa88b68790038000014.wav,江门天气预报,江门,家门天七一八
/Data/dataset/catslu_test/data/weather/audios/b45e85a3391f5423c8c704558343b969_59ac9c2833279312250000e4.wav,遵义市汇川区,遵义市,这是惠川区
/Data/dataset/catslu_test/data/weather/audios/a7cbd98bd521aa42cf602d66baf87a75_59c9938d90ee6d0224000054.wav,沈阳天气,沈阳,沈阳天气
/Data/dataset/catslu_test/data/weather/audios/99ba950ee5f80765436cc18c156b4567_0000019e8b6879003300001f.wav,台南天气,台南,是啊
/Data/dataset/catslu_test/data/weather/audios/85ea87fc225c50572b5e99cd54c1d13b_000002c68b68790033000005.wav,深圳天气怎么样,深圳,三战天气怎么样
/Data/dataset/catslu_test/data/weather/audios/7802fb41556e87da8eaf73cdcc811171_59b12c133327930c5200005f.wav,今天上海的天气怎么样,上海,今天上海的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/21b06eaa10f6a25f88ddc71cf547787d_59b143448827ad007c00002c.wav,今天深圳天气怎么样,深圳,今天深圳天气怎么样
/Data/dataset/catslu_test/data/weather/audios/abf100a8282079cde3d2c7b3e2e404e4_59acfbc833279302cd000037.wav,今天深圳的天气,深圳,今天深圳的天气
/Data/dataset/catslu_test/data/weather/audios/af5820ff49a1e5f8e6167e3ef986055f_59ccb4a5332793031700007a.wav,上海天气,上海,上海天气
/Data/dataset/catslu_test/data/weather/audios/1cf4e37bc6a76b2326544418e25f1ea0_59b793b033279304a2000021.wav,深圳明天天气,深圳,深圳的天天气
/Data/dataset/catslu_test/data/weather/audios/78674ab1d70488dc10cf837d47e05e21_59ccdfe28827ad007c000006.wav,明天张家口张北的天气,张家口,明天张家口张北那天气
/Data/dataset/catslu_test/data/weather/audios/49800bc3befb7a06446b88f177384d40_59cc69618827ad00ab000005.wav,珠海的天气怎么样,珠海,珠海的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/fa62ada5e4220aceb6eac16b6200f1f2_59b91f6c90ee6d0219000003.wav,深圳今天的天气怎么样,深圳,深圳今天天气怎么样
/Data/dataset/catslu_test/data/weather/audios/5b5f179d2e5b03a518a8c4787c785238_59c4903a90ee6d0219000003.wav,沈阳天气怎样,沈阳,沈阳天气怎样
/Data/dataset/catslu_test/data/weather/audios/7d6805a49dcf83737953ff8fe70d9f48_59bb64a98827ad00a5000067.wav,东营天气怎么样,东营,都已经贴气怎么样
/Data/dataset/catslu_test/data/weather/audios/a223f0cc8245607393b1c021d0b8e572_0000013a8b68790031000004.wav,珠海明天天气怎么样,珠海,你好啊
/Data/dataset/catslu_test/data/weather/audios/40990fe98d70996c2055242c4c344af7_59b9004e3327931aff000032.wav,南京,南京,南京张
/Data/dataset/catslu_test/data/weather/audios/17a60e4e3f6bfab3047e4f64a01a27fa_59cdb1eb3327930922000009.wav,我要看兰州天气,兰州,我要看南东天戏
/Data/dataset/catslu_test/data/weather/audios/b527b7d0371404c86c397c43fc2b88ae_59bcbd593327930299000053.wav,深圳的天气,深圳,深圳的天气
/Data/dataset/catslu_test/data/weather/audios/8ff06e8ca718779640323211bf4e1b8c_59b9b5248827ad007c000014.wav,常州,常州,常州
/Data/dataset/catslu_test/data/weather/audios/4da45cb604482ab4fa5d2b6a6d6071fd_59cc6a588827ad00ab000044.wav,广东省河源市的天气怎么样,河源市,广东省河源市的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/45cf4213ef1ca6132b0325362dd77bac_59cb64fc627fb70edc001c70.wav,下午深圳有风吗,深圳,下午深圳有风吗
/Data/dataset/catslu_test/data/weather/audios/9cc5c046b65624eb92779fcc36906e4f_59bbad598827ad0080000001.wav,明天珠海的天气情况如何,珠海,明天珠海的天气情况如何
/Data/dataset/catslu_test/data/weather/audios/ef4964433ed493fe25dceec0b77dc9a8_59c335e133279302b9000035.wav,九月二十八号深圳的天气,深圳,九月二十八号深圳的天气
/Data/dataset/catslu_test/data/weather/audios/64f2f4c8999b9381f6a1b1354a73bd26_59bc8ba890ee6d0224000055.wav,广州天气怎么样,广州,大人广州天气怎么样
/Data/dataset/catslu_test/data/weather/audios/b39a96fd0ddc8a399d2c0210c31a90b2_59c1ab353327930c52000043.wav,廊坊天气预报,廊坊,廊坊天气预报
/Data/dataset/catslu_test/data/weather/audios/4a7cb9b6eec5d6f8f1f93bb388fbc7fc_59c1d9e43327930641000019.wav,阜新今天天气,阜新,父亲今天天气
/Data/dataset/catslu_test/data/weather/audios/438398685a6dc6ed572df7c41192d664_59c3755d90ee6d022400001b.wav,成都的天气怎么样今天,成都,成都的天气怎么样今天
/Data/dataset/catslu_test/data/weather/audios/0362344d050c83ca7f867f3d31354486_59b793a0332793029e000022.wav,深圳明天天气,深圳,深圳明天天气
/Data/dataset/catslu_test/data/weather/audios/146f9addf87443c1d1a59c41f3f79492_59c349328b6879003a000008.wav,青岛今天什么天气,青岛,先到今天什么天然气
/Data/dataset/catslu_test/data/weather/audios/e4304250d4e099259b2c8a022ec9409a_59ca12ce627fb70f24004945.wav,下午深圳有风吗,深圳,下午深圳有风吗
/Data/dataset/catslu_test/data/weather/audios/6b309a3617fb341055dd1d98fbb19698_59ce11118827ad007c00014c.wav,明天西安的天气怎么样,西安,明天西安的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/2e2fa774e3c7c07abc6b9dce101230a4_59a8e5128827ad007c000024.wav,东莞的天气怎么样,东莞,东莞的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/90fae16d04a4e95b3757a86bf2dedb21_59cada738827ad00a500003c.wav,明天青岛天气怎么样,青岛,明天清早天气怎么样
/Data/dataset/catslu_test/data/weather/audios/935b893dbe0c8a4a148c8d98a8ccd4e4_59a9585133279302a600001d.wav,深圳明天天气,深圳,深圳明天天气
/Data/dataset/catslu_test/data/weather/audios/221ac26b58d924591c1817f104752a8d_000008f98b68790033000007.wav,要查湖北荆州的天气,荆州,我要查湖北荆州的天气
/Data/dataset/catslu_test/data/weather/audios/2817c06c13089d2a832d4bd298590c06_59cb67213327930c3f0000f1.wav,明天杭州的天气,杭州,明天杭州的天气
/Data/dataset/catslu_test/data/weather/audios/f3c7ed165e99fb703f09f72b8b199b37_59cc282a8827ad00a5000012.wav,今天北京天气如何,北京,今天北京天气如何
/Data/dataset/catslu_test/data/weather/audios/8e82036c34197f67d4e39df1cd6def8a_59c4934e3327930ddd0001e4.wav,龙岩温度,龙岩,龙岩温度
/Data/dataset/catslu_test/data/weather/audios/8e82036c34197f67d4e39df1cd6def8a_59c4936f3327930ddd0001e6.wav,墨尔本天气,墨尔本,莫安半天气
/Data/dataset/catslu_test/data/weather/audios/08164205b2046e0a220150171a9befca_59a9369b332793031f000129.wav,上海明天天气,上海,上海明天天气
/Data/dataset/catslu_test/data/weather/audios/245aef1ea9d64114827f512969007cc8_59b7961233279302aa000027.wav,深圳的天气怎样,深圳,深圳的天气怎样
/Data/dataset/catslu_test/data/weather/audios/cc27c5fd349564f4d4024a6bb9ea5d1d_59c22b1633279304c7000058.wav,重庆,重庆,重庆你
/Data/dataset/catslu_test/data/weather/audios/d3f33dbc26b6543c6d486529e18786f1_59cb82798827ad00a5000361.wav,那个哈尔滨天气明天如何,哈尔滨,那个哈尔滨天气明天如何
/Data/dataset/catslu_test/data/weather/audios/f45233f84181082b9a48b9292489724c_59ce226b8827ad0080000001.wav,明天珠海的天气情况,珠海,明天珠海的天气情况
/Data/dataset/catslu_test/data/weather/audios/fe410635555753de7dc03ab9412c2523_59ab5e4e8827ad0075000015.wav,青岛市的天气如何,青岛市,青岛四代天气如何
/Data/dataset/catslu_test/data/weather/audios/902c6e8ccd1a04d351fb0919f6b5d988_59c844d18827ad007c00002a.wav,今天苏州的天气,苏州,今天苏州的天气
/Data/dataset/catslu_test/data/weather/audios/5b86c57354813c184f9f72ed96818f2d_59afdfd03327930c3f00018c.wav,上海天气怎么样啊今天,上海,上海天气怎么样啊今天
/Data/dataset/catslu_test/data/weather/audios/561ce6b26e6158c35b64ec7f9802f0d9_59ba9bd38827ad006400002a.wav,广州天气预报,广州,广州天气预报
/Data/dataset/catslu_test/data/weather/audios/883558e9d65062e842f275aaa003afff_59c4e7008827ad00a500000a.wav,郑州的天气,郑州,郑州的天气
/Data/dataset/catslu_test/data/weather/audios/f417c6db400e2c5209371fa88926b6a5_59cb37d7332793029e000013.wav,成都的天气,成都,成都的天气
/Data/dataset/catslu_test/data/weather/audios/c46396ea8c2272cca9cbcf74f72ce9c1_59c9f958ffba99020c000029.wav,香港明天天气,香港,香港明天天境
/Data/dataset/catslu_test/data/weather/audios/1cded85da9e251f018ec78e7b5d81734_59cda2648827ad00a5000007.wav,我说珠海的天气怎么样,珠海,我说珠海的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/0a5f5f7b48a455e5b599be9941e734af_59ad0d3e8827ad00ac00001b.wav,郑州今天会下雨吗,郑州,郑州今天会下雨吗
/Data/dataset/catslu_test/data/weather/audios/f5513a10e4dc7d045caed0e43943ba7a_59acb6f490ee6d0219000001.wav,深圳的天气怎么样哦,深圳,天天的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/ba6b3d98d8a0659b07054d8c76b9a52c_59c8ec5633279310c7000063.wav,我想知道明天重庆的天气怎么样,重庆,我想知道明天重庆的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/07af1993fe44069b70381af9fc019325_59c0f69433279312de000029.wav,北京的天气怎么样,北京,我知道他们又不出桥北京的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/2d05088d59598b9417a46d4bb0f32658_59ad672d3327930279000010.wav,深圳今天的天气怎么样,深圳,深圳今天的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/2d05088d59598b9417a46d4bb0f32658_59ad67613327930279000023.wav,深圳今天的天气怎么样,深圳,深圳今天的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/f0bb0ea1da1a080b1f5a110aa4d29998_59b9faee8b68790039000048.wav,深圳天气,深圳,深圳天际
/Data/dataset/catslu_test/data/weather/audios/c2478edc846685e548f89616f6a62b3d_59cc4e13627fb70cfc0004e8.wav,下午深圳有风吗,深圳,下午深圳有风吗
/Data/dataset/catslu_test/data/weather/audios/cef3c08e76709376979a125531f88ee0_59ca0cc5ffba99021200001d.wav,东莞天气,东莞,东贯天界
/Data/dataset/catslu_test/data/weather/audios/fc7dcc7b83e79fc4882aed6a01b3c8a1_59af556c3327930c2f0000ae.wav,今天上海天气怎么样,上海,今天上海天气怎么样
/Data/dataset/catslu_test/data/weather/audios/0f1f203390c880ce32ba2661cef510de_59cb56c6627fb70edc001b5c.wav,长沙后天的天气,长沙,曹操后天的天气
/Data/dataset/catslu_test/data/weather/audios/7182e8f4d6889dd304be1dc4d8b38eea_59b743a133279302aa00001d.wav,深圳的天气怎样,深圳,深圳的天气怎样
/Data/dataset/catslu_test/data/weather/audios/1c7e606bec110a10bfcf911f2e4e92bf_181a6c693327930c50000059.wav,聊城明天的天气怎么样,聊城,聊城明天的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/1a7d2cc66086dcef6723013b3a84e8c8_0000005f8b68790031000001.wav,上海明天的天气情况,上海,你是谁
/Data/dataset/catslu_test/data/weather/audios/b35c1a2d236c5487f67a3f9a54fcf770_59cc30718827ad00a5000099.wav,广元今天的天气,广元,老人今天的天气
/Data/dataset/catslu_test/data/weather/audios/b35c1a2d236c5487f67a3f9a54fcf770_59cc307a8827ad00a500009b.wav,广元今天的天气,广元,广源今天的天气
/Data/dataset/catslu_test/data/weather/audios/b35c1a2d236c5487f67a3f9a54fcf770_59cc30848827ad00a500009d.wav,今天广元的天气,广元,今天广人的天气
/Data/dataset/catslu_test/data/weather/audios/b35c1a2d236c5487f67a3f9a54fcf770_59cc308e8827ad00a500009f.wav,今天广元的天气如何,广元,今天广元的天气如何
/Data/dataset/catslu_test/data/weather/audios/b9dc88a2534f3975e23c3379c76aec19_59b1149f29cdec0249000021.wav,成都天气预报,成都,成都天气预报
/Data/dataset/catslu_test/data/weather/audios/888850f812d92eab2c46a03a1baed46c_59b67ae9332793099200000f.wav,阜新天气,阜新,复兴天气从那有
/Data/dataset/catslu_test/data/weather/audios/1dca9a63575b9a99189f5c03fe83e96b_59cc7d473327930c5c000564.wav,郑州的天气怎么样,郑州,这弄得天气怎么样
/Data/dataset/catslu_test/data/weather/audios/039e7024615885cb0ae324eac90c25b7_59ac9e8b3327930c45000014.wav,今天上海天气,上海,今天上海天气
/Data/dataset/catslu_test/data/weather/audios/c4aaf0304060d9e23afb593058a0a705_59c6f6838827ad007c00001b.wav,今天郑州天气怎么样,郑州,今天郑州天气怎么样
/Data/dataset/catslu_test/data/weather/audios/345eadef70d38f13dd8228c3e6ed1092_59c0a7bc33279302a000000a.wav,嘉兴的天气,嘉兴,嘉兴的天气
/Data/dataset/catslu_test/data/weather/audios/1a25b08a00fa055220651d277967461c_59cbc0978b68790038000011.wav,深圳的天气,深圳,深圳的天气
/Data/dataset/catslu_test/data/weather/audios/14a15f36762d0b459799e7eb47884ed4_59ce0c6a3327930dac00002d.wav,明天杭州天气怎么样,杭州,明天杭州天气怎么样我
/Data/dataset/catslu_test/data/weather/audios/5463fc9d7bef9e24ff7636e678d65a5f_59aba6883327930c5200000f.wav,今天天津的天气,天津,我就想今天天津的天气
/Data/dataset/catslu_test/data/weather/audios/ed52d08a7dc12d6c19bd21e99c95e73a_59bd0bbd8827ad0076000006.wav,明天珠海的天气怎样,珠海,明天珠海的天气怎样
/Data/dataset/catslu_test/data/weather/audios/260c44fb20602b8eee0c8c0aaf2fee43_59bb4b123327930c7b000035.wav,今天南京天气,南京,军今天南京天气
/Data/dataset/catslu_test/data/weather/audios/4e9eb6afca11f19fcdba69f0d25c0973_59bcbde490ee6d0219000001.wav,广州天气怎么样,广州,广州天气怎么样
/Data/dataset/catslu_test/data/weather/audios/6efb2c04b80c1855342f9feb01d787fa_59cc4bde8b6879003a000001.wav,说一下今天深圳的天气情况,深圳,收下今天深圳的天气情况
/Data/dataset/catslu_test/data/weather/audios/6efb2c04b80c1855342f9feb01d787fa_59cc4be68b6879003a000004.wav,深圳南山区的天气,深圳,深圳南山区的天气
/Data/dataset/catslu_test/data/weather/audios/6efb2c04b80c1855342f9feb01d787fa_59cc4bf98b6879003a000007.wav,能说一下北京的天气情况吗,北京,您说一下北京的天气情况吗
/Data/dataset/catslu_test/data/weather/audios/d840b89cea13ab18790346141742949c_59ab663c8827ad006b000004.wav,合肥天气,合肥,合肥天气
/Data/dataset/catslu_test/data/weather/audios/bae4f6d1ccdd18fc4be18c0d2b1d3850_59bcd88a90ee6d0224000002.wav,深圳的天气怎么样,深圳,深圳的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/8e5083b0c803292ae04580fd8216d810_59bc95f53327931cb600002c.wav,今天深圳的天气,深圳,今天深圳的天气
/Data/dataset/catslu_test/data/weather/audios/963ddc82e68fdef1a4edb10dcdcac409_59be20103327935113000066.wav,明天的温州天气,温州,同明天的温州天济
/Data/dataset/catslu_test/data/weather/audios/8e1a076faf4b01e5568378de00b05442_59c8839f8827ad007c000007.wav,今今天泰安新泰的天气怎么样,泰安,今天天太安心态的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/7f85acfba07f67f250c03ddc5ba8f0a9_59b221f790ee6d0219000004.wav,深圳的天气怎么样,深圳,离开厂子上了大户现金的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/9cf98046967756fa01ce4d197139988f_59bb6992332793293c00005b.wav,今天深圳气温,深圳,今天深圳气温
/Data/dataset/catslu_test/data/weather/audios/c2b27365374f4d81f5d4041132af3086_59cb6a2f3327930c3f000108.wav,上海什么天气啊,上海,上海什么天气啊电影
/Data/dataset/catslu_test/data/weather/audios/354623790b638826538e6def55e4e426_59b71b208827ad00a5000037.wav,广州天气,广州,广州天气
/Data/dataset/catslu_test/data/weather/audios/76617833715a7ecf661bdd44e0bbfea2_59b200ba3327931a6a000065.wav,宜宾市,宜宾市,一边是与血钙
/Data/dataset/catslu_test/data/weather/audios/873e221b0f74ec447f4540cf6669ff5b_59c2a24733279356c5000004.wav,抚州明天天气怎么样,抚州,你都每天听记怎么样
/Data/dataset/catslu_test/data/weather/audios/8e611d627dd3440fb11027be0a2adf1e_000000d48b68790033000008.wav,北京后天的天气怎么样,北京,双十山连续两足明知四郎仓库
/Data/dataset/catslu_test/data/weather/audios/16234d163e5a204fbbe2d574292f5f0b_59bf16da8827ad007c00000b.wav,成都天气怎么样,成都,难多天气怎么样
/Data/dataset/catslu_test/data/weather/audios/477e7f6bbffbc8c524ef4b88782967a0_59cb650190ee6d0219000003.wav,今天香港天气怎么样,香港,今天香港天气怎么样
/Data/dataset/catslu_test/data/weather/audios/db040d69bb31f30c02e039c2de0f7eb3_59b3d9823327931909000004.wav,盐城的天气怎么样,盐城,年纯的天气怎么样
/Data/dataset/catslu_test/data/weather/audios/5fb74e0dadb6dbd4947e8fd1878ce3fc_59ad05933327937100000011.wav,深圳今天的天气,深圳,身份今天的天气
/Data/dataset/catslu_test/data/weather/audios/a12393d141460ccc7d4c49cf5253c1c6_59aff6243327930c4a000009.wav,今天福州天气怎么样,福州,今天服坐天气怎么样
/Data/dataset/catslu_test/data/weather/audios/bc434b4e4b08c1b1e845546c1bfab7a4_59b78d87332793091b000011.wav,广东清远今天的天气,清远,光是东风轻远今天的天气考虑
/Data/dataset/catslu_test/data/weather/audios/121c9667919e22c3018f9e25c4b3f216_59bcf00033279302960000db.wav,深圳的天气今天如何,深圳,深圳的天气今天如何
